Time,Open,High,Low,Close,Volume
1642737600.0,2837.21,2881.63,2835.25,2863.05,23926.7565
1642734000.0,2907.66,2917.69,2810.02,2837.22,79516.4174
1642730400.0,2900.32,2954.97,2880,2907.66,52158.8336
1642726800.0,3016.59,3019.62,2893.33,2900.31,44573.4026
1642723200.0,3001.48,3034.12,2972.7,3016.6,27152.4438
1642719600.0,3061.01,3061.56,2987.15,3001.48,38938.4282
1642716000.0,3081.34,3108.65,3025,3061.02,43191.6465
1642712400.0,3195.38,3197.55,3080.08,3081.34,36416.7149
1642708800.0,3215.28,3219.29,3184,3195.38,12050.4453
1642705200.0,3208.42,3246.58,3203.77,3215.28,12373.1521
1642701600.0,3232.63,3249.17,3207.56,3208.42,12706.6082
1642698000.0,3245.83,3250.75,3225.39,3232.63,8864.2196
1642694400.0,3261.41,3273.37,3238.99,3245.83,13457.1995
1642690800.0,3220.04,3270.52,3217.63,3261.42,33401.1242
1642687200.0,3181.81,3225.27,3181.79,3220.03,27340.9774
1642683600.0,3136.01,3183.38,3132.31,3181.79,19406.9685
1642680000.0,3151.86,3152.78,3127.59,3136.01,10545.363
1642676400.0,3139.47,3155,3139.47,3151.86,8244.2695
1642672800.0,3144.21,3148.36,3134.2,3139.47,6481.5179
1642669200.0,3130.23,3148.34,3116.68,3144.2,7959.1967
1642665600.0,3138.79,3142.86,3122.67,3130.43,8361.5605
1642662000.0,3144.78,3153.8,3135.01,3138.91,8684.3392
1642658400.0,3128.25,3147.73,3127.22,3144.79,7585.633
1642654800.0,3124.04,3132.82,3112.9,3128.26,7061.9469
1642651200.0,3125.13,3136.65,3119.91,3124.04,5839.098
1642647600.0,3122.72,3131.17,3116.33,3125.14,5227.0382
1642644000.0,3113.39,3129.97,3112.56,3122.72,8894.6176
1642640400.0,3112.69,3120.34,3092.32,3113.19,6971.2843
1642636800.0,3084.02,3121.84,3083,3112.69,7588.3609
1642633200.0,3127.05,3127.74,3081.86,3084.02,8891.7138
1642629600.0,3113.54,3129.89,3105,3127.06,6731.9879
1642626000.0,3107.98,3126.22,3107.97,3113.55,7463.2067
1642622400.0,3128.18,3138.64,3102.28,3108.18,11327.3683
1642618800.0,3135.86,3140.78,3115.54,3128.17,7770.7811
1642615200.0,3150.69,3156.8,3126,3135.92,8746.1934
1642611600.0,3100.59,3158.78,3099.67,3150.68,18699.3599
1642608000.0,3122.69,3131.52,3082.81,3100.6,19389.1498
1642604400.0,3158.23,3161.85,3113.77,3122.68,19270.5109
1642600800.0,3123.03,3161.18,3110.57,3158.23,18958.3881
1642597200.0,3119.35,3142.28,3115.74,3123.04,11032.2895
1642593600.0,3117.15,3133,3111.29,3119.35,11700.4438
1642590000.0,3078.34,3130.33,3076,3117.28,26200.8809
1642586400.0,3086.01,3088.82,3000,3078.34,22051.4834
1642582800.0,3064.27,3092.44,3060.04,3086.01,13726.1496
1642579200.0,3062,3070,3044.81,3064.27,16644.0989
1642575600.0,3100.01,3100.01,3046.82,3062,27647.2049
1642572000.0,3106,3111.51,3089,3100,9492.4564
1642568400.0,3101.34,3113.21,3098.16,3106,6685.3654
1642564800.0,3099.39,3114.49,3097.44,3101.34,9246.2101
1642561200.0,3157.82,3158.82,3088,3099.38,27242.322
1642557600.0,3170.69,3174.87,3151.07,3157.82,8634.32
1642554000.0,3152.98,3173.6,3152.71,3170.68,7811.8511
1642550400.0,3159.85,3169.99,3143.75,3152.98,7627.0622
1642546800.0,3179.21,3182.33,3156.59,3159.85,6960.8572
1642543200.0,3162.87,3193,3155.44,3179.21,9966.6876
1642539600.0,3123.95,3169.34,3118.53,3162.87,17135.2003
1642536000.0,3127.68,3132.72,3100.28,3123.95,9932.6872
1642532400.0,3107.78,3133,3104.64,3127.67,8704.1103
1642528800.0,3104.13,3113,3082,3107.78,17015.4408
1642525200.0,3131.61,3134.08,3102.52,3104.12,14020.5122
1642521600.0,3116.54,3140.25,3102.03,3131.6,13758.7977
1642518000.0,3119.81,3144.49,3113,3116.54,19782.5914
1642514400.0,3139.22,3144.13,3100.18,3119.81,21627.1671
1642510800.0,3163.01,3166.32,3110,3139.41,21590.1116
1642507200.0,3171.22,3181.17,3147.46,3163.01,11339.5608
1642503600.0,3175,3175.76,3153.45,3171.21,10992.3543
